,comments,sentiment,Translation
229,噱头大于内容，意义大于本身,0.17039010894227147,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 31 MINUTES 51 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
230,五星鼓励一下，在美国全abc阵容的电影实在是太少太少了。没想到影院前后两场都爆满，而且不全是中国人在看，也有一些白人年轻情侣。故事不错的，没给华人丢脸,0.9971318122072337,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 36 MINUTES 11 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
231,我觉得最惊艳的不是男女主而是演Astrid的嘉玛·陈！她的故事真正诠释了女性独立（而且有她在的镜头满屏都是她的大长腿！,0.997947311779185,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 36 MINUTES 08 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
232,并不觉得脸谱化，老钱家都这样吧，背景换香港也是。所以灰姑娘的最好选择是来大陆找煤老板的儿子吧。。。。,0.8091181561712961,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 36 MINUTES 06 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
233,我来平衡一下黑子的差评，个人觉得这部剧的逼格比某些国产垃圾剧不知道高到哪里去了！,0.939351837344292,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 36 MINUTES 02 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
234,老美看亚洲人的视角真的有趣，不管是拍穷人，还是和此片一样拍巨富，都是一样猎奇，又流于表面。不过love comedy换成亚洲脸不影响轻松氛围，看看放松也不错。,0.9999610982870203,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 36 MINUTES 01 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
235,怎么那么不受欢迎，在美国可是红得不得了！口碑也是一流。本年最喜欢的爱情喜剧之一。,0.9997901665648489,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 35 MINUTES 57 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
236,当初《摘金奇缘》北美口碑票房双丰收时，还让我挺期待的；如今看到国内上映票房口碑都不理想时，反倒降低了预期；最终观影后感觉倒还行：制作水准之上，就是故事国内外观众比较有争议，《灰姑娘》式的皆大欢喜的美好结局还是挺理想化的。→⒈国语、粤语出现不少，闽南语则太少了吧？⒉片中的好些插曲都听过，为此小惊喜下；⒊看到麻将戏，脑子里浮现起好些喜欢打麻将的朋友；⒋没想到电影里还设置了个同志角色；⒌《电影并没有误读新加坡，中国观众却误读了电影》这篇文章写得挺有道理的。……,1.0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 35 MINUTES 56 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
237,美国人是不是很少看很少拍这种婆媳关系的片子，这种题材放在国内都没人拍了。其实就是灰姑娘嫁豪门和豪门婆婆的智斗戏码。至于纸醉金迷的部分，其实中国这样的有钱人挺多，不过中国人拍小时代的下场大家也看到了，炫富在国内其实还是挺羞耻的。,0.9998442292376686,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 35 MINUTES 53 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
238,是女主和妈妈和丈母娘的爱情故事（男主就是一个空壳嘛）。结尾有一种Grease一样的wtf感。,0.9999866865536315,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 35 MINUTES 51 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
239,hahaha Chinese sons think their moms fart Chanel No.5.,0.3474730362549653,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 31 MINUTES 28 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
240,殖民视角明显，可能会有不少人觉得被冒犯，但我觉得这种错位感和疏离感即讽刺又好玩。谄媚归谄媚，至少全亚裔卡司了，baby steps I guess，支持一下吧。,0.9998156434239437,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 31 MINUTES 27 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
241,要是这片子能浓缩浓缩成20分钟的地产广告，那应该还挺好看的了,0.4268910607401979,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 35 MINUTES 48 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
242,听说这是在美国很火的电影。看来全世界人民喜欢的东西都是一样的。,0.9900283215075333,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 35 MINUTES 44 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
243,所以一群美国人在新加坡拍的玛丽苏电影和中国有啥关系？片头为啥要引用拿破仑的中国雄狮论？好尴尬啊,0.9984598633080272,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 35 MINUTES 41 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
244,Let your Americanness overcome your Asianness (which is totally fine by me). 當然咯，在笑料中聽到盧燕的國語真要掉淚。,0.18072572354379168,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 31 MINUTES 19 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
245,后段展现了女性在家庭（东）与个人追求（西）之间的博弈。在多大程度下以家庭为先？朱母、一口posh到爆口音姐、母上都给出了答案，但瑞秋的选择（麻将和鸽子蛋是致敬色戒嘛）并没有给出答案，似乎是“完成度欠佳”，然而需要自问：何时，“爱”已不是答案？是国情吗，还是欧美亦会有之？情节时而cheesy，但不失很有想法的细节，抛出的问题也很有趣。这种英文流利的华裔的主题，竟然很对我胃口…,0.9999999978611003,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 35 MINUTES 40 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
246,真的好好好一般哦。,0.7617086233771755,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 35 MINUTES 38 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
247,以后别忙着骂国内观众了，美国观众也同样浅薄啊。,0.980397991890427,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 35 MINUTES 36 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
248,这件灰姑娘变身的礼服比台版流星花园的杉菜还灾难,0.9918755226694771,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 31 MINUTES 12 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
249,本质上是个很无聊的故事，剧本层面简直是《小时代》的水准，网络都市爽文的套路，其狗血味甚至直追上世纪的情感伦理剧;而从立意层面来看，更像是西方的自由人文思想对其臆想中的中国家族观念的一次质问和批判。虽然是全华裔演员，却处处透露出偏见，黑豹是真的很能打，但熊猫难道真的有功夫？,0.9999999999995364,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 31 MINUTES 11 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
250,也许在国内放映不会这么火吧，励志的灰姑娘和富豪的桥段，韩剧台剧偶像剧演过太多了。电影院还有Chinese subtitle场，周二中午场还能满满当当，也是不容易。感觉之前有人说的拍成了美国人对中国的stereotype有点过了，整体除了人设是中国人其余跟中国关系都没那么大，阴谋论还是算了吧。,0.9999906425119106,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 31 MINUTES 11 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
251,极其无聊的好莱坞版小时代。莫名其妙的戏剧冲突、节奏控制令人大打呵欠。还以为亚洲土豪有什么迭出奇招，结果不过如此。为数不多的惊喜大概就是调侃鬼佬穷壁，可惜一鼓作气后而衰。结尾更加突兀。总体明显没劲。枪文比正片有趣。,0.7052910638915504,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 31 MINUTES 10 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
252,如果是一个霸道总裁爱上我的故事会不会更好看 ，把东西文化差异讲的也不明不白，亚裔面孔的演员表现力也没有给影片增色,0.9967622978310252,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 35 MINUTES 30 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
253,演员们分开看我都还挺喜欢的，全拼起来倒少了些许惊喜。太喜欢Awkwafina，Gemma Chan实在是太美，Constance Wu还是那么可爱，Michelle Yeoh真得是百看不厌…连看两场Henry Golding倒是一点惊喜都没了…前半段吃货戏和饺子戏把我看饿了。不过打麻将不能好好打么…中文OST些许惊喜。,0.9999564685850899,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 35 MINUTES 26 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
254,"over the top, romantic, funny. not perfect but it's a good start",0.036924570006265145,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 35 MINUTES 25 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
255,这个用夸张的违和感制造冲突的富豪公子玛丽苏故事本质里其实和女主角的角色一样是个香蕉，除了核心冲突和解决方式勉强算是东方式的以外，把整个故事搬到比弗利或者上东区再换成美国小开们似乎也可以成立。当然作为几十年来第一部全亚裔制作的电影，能在电影院看到这部电影本身就很难得了，大概堪比《黑豹》吧。以及全片最帅的台词必须是女主角嫂子那句“你想让我帮你成为男人，可我不能让你成为你不是的人”！,0.9999999998178566,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 35 MINUTES 24 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
256,Crazy rich Asians 啧啧啧。原著小说之前就很风靡，电影也是全场爆满. Very funny and entertaining. 作为鸡仔片男女主的颜值完全不在线啊！就当我去电影院支持主流全亚裔电影吧。看完后只想大哭：为撒子我辣么穷！！！,0.19076414927375474,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 35 MINUTES 23 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
257,男主叫尼克·扬——一个充满了疑问的名字。华裔身份和角色配置本身也充满了疑问：我是谁？我从哪来？我要做什么？影片看起来确实有不伦不类的地方，但是如果不把海外华人文化视作母国文化的终结而当作新生，就还没那么糟糕。,0.999962882848104,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 35 MINUTES 21 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
258,如果不是全亚裔外网评价还会不会那么好？不会。如果不是全亚裔还会不会好看好笑？会的。这本来就不是要宣扬本土亚裔文化啊，里面加塞的是妈妈的第一代移民故事。类似Love Simon整体打安全牌换大厂平视。后面座位真的有人看到暴哭,0.9920132457774843,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 35 MINUTES 20 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
259,"
“can’t help falling in love” 和“yellow”两首歌推出的时候，几欲落泪。
中午的淮海中路国泰电影院，观影者几乎是独自前来的女性。
去看这部电影吧，它能让人开心。",0.9999819066753439,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 35 MINUTES 20 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
260,because you will understand a thing or two about a layered heritage that i am incredibly proud of but often too shy to talk about,0.04028956167939135,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 35 MINUTES 19 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
261,惊奇滴发现这部片把之前觉得很低俗恶心的价值观全部炖成了一锅。不过其中还有一个真诚的：门当户对。让富豪们跟富豪们混一个圈吧，别打扰他们。,0.08772910953848634,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 35 MINUTES 15 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
262,很奇怪，一个新加坡华裔以自己家族原型写出来的故事竟然被一群说不定连这个群体都没接触过的人打上了“丑化、误解、刻板印象”的标签。不就是一部爱情喜剧么？故事到最后说到底还是“个人”和“集体”的悖论，没太大的惊喜，但麻将对峙和果决离婚两场戏加分不少。Ps：彩蛋作弊，竟然有点期待第二部了…,0.9999995263898003,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 35 MINUTES 14 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
263,看看热闹吧，南方人包水饺呵呵呵～,0.9318978534011227,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 35 MINUTES 13 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
264,三星半。btw这下外国人更觉得新加坡是中国的一个市了……,0.6094759876285205,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 35 MINUTES 11 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
265,像看了一部迪士尼真人动画,0.993192718568153,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 35 MINUTES 10 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
266,典型爆米花电影啊！制作也并不精良，从服饰、化妆就能看出来，可能还不如郭敬明的《小时代》精致、豪华呢？！不过这种灰姑娘的故事，又有了亚洲富豪家庭的配置，大家都很开心而已。在美华人为什么那么激动呢？找到一种文化归属、试图建设一种文化联系？,0.9999999999950753,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 35 MINUTES 08 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
267,《黑豹》的时候就有人说“啥时候出个《黄牛》，这话音未落，《黄牛》就出了。美国人用价值观证明了想说的话“只有内心是白的香蕉才是好黄牛”。,0.9939604687390179,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 30 MINUTES 43 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
268,比想象的要好得太多，在影院里有种做梦的感觉。,0.6541064524567964,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 30 MINUTES 43 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
269,音乐尬到爆炸，虽然作者口口声声说这就是real的，行啊，可能确实亚裔上流社会都不会说中文，但是《我要你的爱》真的不是年轻人的婚礼after party选择。女主的妈妈是个被耽误了的好演员，跟杨紫琼对戏完全接得住。以及，究竟，这个故事，跟他妈的中国有他妈的毛关系？为什么处处cue中国？！,0.9999815145204825,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 35 MINUTES 05 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
270,男友在飞机上拿出鸽子蛋祖母绿求婚戒指时，各位观众你们就该立刻掐掉自己心里那些可笑的幻想了。一个还在用你的网飞账号的男友，不是因为懒，而是真的没钱。啊对，这是一部喜剧啊。PS.直升机停在15个巴掌大的小岛山尖上有些过分了啊。,0.009697159387830667,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 30 MINUTES 40 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
271,65/100 借用一个富豪家族来展现华人传统家庭文化的一些内容（有限和浅层），结合女性主义的话题，精明的制作做到了轻松娱乐的目的。但若把男主换成英国本土人，女主换美国白人，Awkwafina换成非裔演员，也不会差很多，毕竟大制片厂基本都是按照模版拍的，只要有个概念就够了。华纳敢不敢给杨紫琼公关一下，希望她能提上。,0.9999999991354476,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 34 MINUTES 58 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
272,还行吧···,0.6977655208687078,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 34 MINUTES 55 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
273,电影是个很棒的喜剧，中间很多梗真的超级爆笑，虽然不到五星，但看在被寄托“打破亚裔stereotype”的使命上还是打个五星，里面亚裔男演员真的很棒。男一女二真的是太好看了我的天，俩人的英式口音迷死我了。,0.9999999203197555,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 34 MINUTES 52 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
